mismatch_type,entity,key,field,parquet_value,database_value,normalized_parquet_value,normalized_database_value,waived,waiver_reason
value_mismatch,match_team_players,"{""id"": 13308}",player_rating_at_match,1736.970,1736.972,1736.970000,1736.972000,False,
value_mismatch,match_team_players,"{""id"": 13312}",player_rating_at_match,1707.500,1707.466,1707.500000,1707.466000,False,
value_mismatch,match_team_players,"{""id"": 13372}",player_rating_at_match,1872.520,1872.525,1872.520000,1872.525000,False,
value_mismatch,match_team_players,"{""id"": 13600}",player_rating_at_match,1348.500,1348.527,1348.500000,1348.527000,False,
value_mismatch,match_team_players,"{""id"": 13829}",player_rating_at_match,1339.950,1339.951,1339.950000,1339.951000,False,
value_mismatch,match_team_players,"{""id"": 13872}",player_rating_at_match,4206.300,4206.330,4206.300000,4206.330000,False,
value_mismatch,match_team_players,"{""id"": 14049}",player_rating_at_match,1425.600,1425.643,1425.600000,1425.643000,False,
value_mismatch,match_team_players,"{""id"": 14107}",player_rating_at_match,1371.700,1371.684,1371.700000,1371.684000,False,
value_mismatch,match_team_players,"{""id"": 14457}",player_rating_at_match,1404.170,1404.171,1404.170000,1404.171000,False,
value_mismatch,match_team_players,"{""id"": 15274}",player_rating_at_match,1599.120,1599.124,1599.120000,1599.124000,False,
value_mismatch,match_team_players,"{""id"": 15698}",player_rating_at_match,1756.900,1756.935,1756.900000,1756.935000,False,
value_mismatch,match_team_players,"{""id"": 15712}",player_rating_at_match,1390.340,1390.339,1390.340000,1390.339000,False,
value_mismatch,match_team_players,"{""id"": 16173}",player_rating_at_match,1385.600,1385.603,1385.600000,1385.603000,False,
value_mismatch,match_team_players,"{""id"": 16465}",player_rating_at_match,1597.750,1597.753,1597.750000,1597.753000,False,
value_mismatch,match_team_players,"{""id"": 16635}",player_rating_at_match,1632.500,1632.522,1632.500000,1632.522000,False,
value_mismatch,match_team_players,"{""id"": 16868}",player_rating_at_match,1359.000,1358.997,1359.000000,1358.997000,False,
value_mismatch,match_team_players,"{""id"": 17515}",player_rating_at_match,1579.500,1579.491,1579.500000,1579.491000,False,
value_mismatch,match_team_players,"{""id"": 17810}",player_rating_at_match,1471.900,1471.927,1471.900000,1471.927000,False,
value_mismatch,match_team_players,"{""id"": 18579}",player_rating_at_match,1209.230,1209.228,1209.230000,1209.228000,False,
value_mismatch,match_team_players,"{""id"": 18672}",player_rating_at_match,1470.200,1470.226,1470.200000,1470.226000,False,
value_mismatch,match_team_players,"{""id"": 19099}",player_rating_at_match,1314.380,1314.381,1314.380000,1314.381000,False,
value_mismatch,match_team_players,"{""id"": 19662}",player_rating_at_match,1661.600,1661.629,1661.600000,1661.629000,False,
value_mismatch,match_team_players,"{""id"": 19924}",player_rating_at_match,1425.040,1425.045,1425.040000,1425.045000,False,
value_mismatch,match_team_players,"{""id"": 20398}",player_rating_at_match,1443.060,1443.063,1443.060000,1443.063000,False,
value_mismatch,match_team_players,"{""id"": 20569}",player_rating_at_match,1340.070,1340.074,1340.070000,1340.074000,False,
value_mismatch,match_team_players,"{""id"": 20832}",player_rating_at_match,1510.170,1510.167,1510.170000,1510.167000,False,
value_mismatch,match_team_players,"{""id"": 20870}",player_rating_at_match,1317.370,1317.373,1317.370000,1317.373000,False,
value_mismatch,match_team_players,"{""id"": 20925}",player_rating_at_match,1521.430,1521.432,1521.430000,1521.432000,False,
value_mismatch,match_team_players,"{""id"": 21071}",player_rating_at_match,1707.990,1707.992,1707.990000,1707.992000,False,
value_mismatch,match_team_players,"{""id"": 21122}",player_rating_at_match,1320.270,1320.272,1320.270000,1320.272000,False,
value_mismatch,match_team_players,"{""id"": 21451}",player_rating_at_match,1421.120,1421.123,1421.120000,1421.123000,False,
value_mismatch,match_team_players,"{""id"": 21810}",player_rating_at_match,1309.180,1309.176,1309.180000,1309.176000,False,
value_mismatch,match_team_players,"{""id"": 21959}",player_rating_at_match,1895.310,1895.307,1895.310000,1895.307000,False,
value_mismatch,match_team_players,"{""id"": 22388}",player_rating_at_match,1463.400,1463.405,1463.400000,1463.405000,False,
value_mismatch,match_team_players,"{""id"": 22723}",player_rating_at_match,1544.100,1544.118,1544.100000,1544.118000,False,
value_mismatch,match_team_players,"{""id"": 22807}",player_rating_at_match,1305.440,1305.445,1305.440000,1305.445000,False,
value_mismatch,match_team_players,"{""id"": 22880}",player_rating_at_match,1627.210,1627.211,1627.210000,1627.211000,False,
value_mismatch,match_team_players,"{""id"": 22908}",player_rating_at_match,1407.000,1406.988,1407.000000,1406.988000,False,
value_mismatch,match_team_players,"{""id"": 23006}",player_rating_at_match,1870.900,1870.870,1870.900000,1870.870000,False,
value_mismatch,match_team_players,"{""id"": 23219}",player_rating_at_match,1271.410,1271.406,1271.410000,1271.406000,False,
value_mismatch,match_team_players,"{""id"": 23427}",player_rating_at_match,1555.620,1555.623,1555.620000,1555.623000,False,
value_mismatch,match_team_players,"{""id"": 23981}",player_rating_at_match,1842.100,1842.114,1842.100000,1842.114000,False,
value_mismatch,match_team_players,"{""id"": 24572}",player_rating_at_match,1631.580,1631.583,1631.580000,1631.583000,False,
value_mismatch,match_team_players,"{""id"": 25389}",player_rating_at_match,1411.540,1411.541,1411.540000,1411.541000,False,
value_mismatch,match_team_players,"{""id"": 25555}",player_rating_at_match,1402.800,1402.765,1402.800000,1402.765000,False,
value_mismatch,match_team_players,"{""id"": 25602}",player_rating_at_match,1882.400,1882.427,1882.400000,1882.427000,False,
value_mismatch,match_team_players,"{""id"": 25783}",player_rating_at_match,1305.700,1305.703,1305.700000,1305.703000,False,
value_mismatch,match_team_players,"{""id"": 26113}",player_rating_at_match,1658.050,1658.048,1658.050000,1658.048000,False,
value_mismatch,match_team_players,"{""id"": 26596}",player_rating_at_match,1642.300,1642.254,1642.300000,1642.254000,False,
value_mismatch,match_team_players,"{""id"": 26618}",player_rating_at_match,1908.200,1908.183,1908.200000,1908.183000,False,
value_mismatch,match_team_players,"{""id"": 26960}",player_rating_at_match,1507.200,1507.204,1507.200000,1507.204000,False,
value_mismatch,match_team_players,"{""id"": 27220}",player_rating_at_match,1508.490,1508.489,1508.490000,1508.489000,False,
value_mismatch,match_team_players,"{""id"": 27415}",player_rating_at_match,1829.290,1829.292,1829.290000,1829.292000,False,
value_mismatch,match_team_players,"{""id"": 28381}",player_rating_at_match,1757.730,1757.731,1757.730000,1757.731000,False,
value_mismatch,match_team_players,"{""id"": 28404}",player_rating_at_match,1422.050,1422.047,1422.050000,1422.047000,False,
value_mismatch,match_team_players,"{""id"": 28656}",player_rating_at_match,1398.900,1398.908,1398.900000,1398.908000,False,
value_mismatch,match_team_players,"{""id"": 28690}",player_rating_at_match,1513.760,1513.765,1513.760000,1513.765000,False,
value_mismatch,match_team_players,"{""id"": 29062}",player_rating_at_match,1822.500,1822.456,1822.500000,1822.456000,False,
value_mismatch,match_team_players,"{""id"": 29624}",player_rating_at_match,1582.000,1581.969,1582.000000,1581.969000,False,
value_mismatch,match_team_players,"{""id"": 30004}",player_rating_at_match,1431.400,1431.405,1431.400000,1431.405000,False,
value_mismatch,match_team_players,"{""id"": 30096}",player_rating_at_match,1434.100,1434.097,1434.100000,1434.097000,False,
value_mismatch,match_team_players,"{""id"": 30230}",player_rating_at_match,1894.750,1894.751,1894.750000,1894.751000,False,
value_mismatch,match_team_players,"{""id"": 30436}",player_rating_at_match,1789.100,1789.058,1789.100000,1789.058000,False,
value_mismatch,match_team_players,"{""id"": 31210}",player_rating_at_match,1047.920,1047.922,1047.920000,1047.922000,False,
value_mismatch,match_team_players,"{""id"": 32116}",player_rating_at_match,1609.170,1609.166,1609.170000,1609.166000,False,
value_mismatch,match_team_players,"{""id"": 32166}",player_rating_at_match,1520.120,1520.118,1520.120000,1520.118000,False,
value_mismatch,match_team_players,"{""id"": 32288}",player_rating_at_match,1512.540,1512.542,1512.540000,1512.542000,False,
value_mismatch,match_team_players,"{""id"": 32785}",player_rating_at_match,1393.820,1393.816,1393.820000,1393.816000,False,
value_mismatch,match_team_players,"{""id"": 32877}",player_rating_at_match,1470.980,1470.985,1470.980000,1470.985000,False,
value_mismatch,match_team_players,"{""id"": 32982}",player_rating_at_match,1318.630,1318.634,1318.630000,1318.634000,False,
value_mismatch,match_team_players,"{""id"": 33161}",player_rating_at_match,1392.770,1392.768,1392.770000,1392.768000,False,
value_mismatch,match_team_players,"{""id"": 33335}",player_rating_at_match,1577.800,1577.802,1577.800000,1577.802000,False,
value_mismatch,match_team_players,"{""id"": 34203}",player_rating_at_match,1559.600,1559.597,1559.600000,1559.597000,False,
value_mismatch,match_team_players,"{""id"": 34817}",player_rating_at_match,1886.300,1886.267,1886.300000,1886.267000,False,
value_mismatch,match_team_players,"{""id"": 35262}",player_rating_at_match,1524.060,1524.058,1524.060000,1524.058000,False,
value_mismatch,match_team_players,"{""id"": 35482}",player_rating_at_match,1889.510,1889.506,1889.510000,1889.506000,False,
value_mismatch,match_team_players,"{""id"": 35495}",player_rating_at_match,1453.600,1453.639,1453.600000,1453.639000,False,
value_mismatch,match_team_players,"{""id"": 35627}",player_rating_at_match,1438.660,1438.659,1438.660000,1438.659000,False,
value_mismatch,match_team_players,"{""id"": 35959}",player_rating_at_match,1241.600,1241.628,1241.600000,1241.628000,False,
value_mismatch,match_team_players,"{""id"": 35978}",player_rating_at_match,1503.790,1503.787,1503.790000,1503.787000,False,
value_mismatch,match_team_players,"{""id"": 35987}",player_rating_at_match,1758.410,1758.412,1758.410000,1758.412000,False,
value_mismatch,match_team_players,"{""id"": 36044}",player_rating_at_match,1377.360,1377.358,1377.360000,1377.358000,False,
value_mismatch,match_team_players,"{""id"": 36387}",player_rating_at_match,1286.280,1286.282,1286.280000,1286.282000,False,
value_mismatch,match_team_players,"{""id"": 36466}",player_rating_at_match,1278.070,1278.067,1278.070000,1278.067000,False,
value_mismatch,match_team_players,"{""id"": 36699}",player_rating_at_match,1377.700,1377.680,1377.700000,1377.680000,False,
value_mismatch,match_team_players,"{""id"": 36899}",player_rating_at_match,1364.800,1364.820,1364.800000,1364.820000,False,
value_mismatch,match_team_players,"{""id"": 37014}",player_rating_at_match,1638.900,1638.949,1638.900000,1638.949000,False,
value_mismatch,match_team_players,"{""id"": 37281}",player_rating_at_match,1422.380,1422.376,1422.380000,1422.376000,False,
value_mismatch,match_team_players,"{""id"": 38347}",player_rating_at_match,1203.860,1203.865,1203.860000,1203.865000,False,
value_mismatch,match_team_players,"{""id"": 39151}",player_rating_at_match,1636.600,1636.566,1636.600000,1636.566000,False,
value_mismatch,match_team_players,"{""id"": 39314}",player_rating_at_match,1566.200,1566.205,1566.200000,1566.205000,False,
value_mismatch,match_team_players,"{""id"": 39806}",player_rating_at_match,1551.900,1551.942,1551.900000,1551.942000,False,
value_mismatch,match_team_players,"{""id"": 39839}",player_rating_at_match,1517.630,1517.626,1517.630000,1517.626000,False,
value_mismatch,match_team_players,"{""id"": 40145}",player_rating_at_match,1470.920,1470.925,1470.920000,1470.925000,False,
value_mismatch,match_team_players,"{""id"": 40363}",player_rating_at_match,1765.300,1765.305,1765.300000,1765.305000,False,
value_mismatch,match_team_players,"{""id"": 40660}",player_rating_at_match,1562.840,1562.838,1562.840000,1562.838000,False,
value_mismatch,match_team_players,"{""id"": 41535}",player_rating_at_match,1382.500,1382.519,1382.500000,1382.519000,False,
value_mismatch,match_team_players,"{""id"": 41626}",player_rating_at_match,1415.810,1415.808,1415.810000,1415.808000,False,
value_mismatch,match_team_players,"{""id"": 41739}",player_rating_at_match,1664.020,1664.021,1664.020000,1664.021000,False,
value_mismatch,match_team_players,"{""id"": 41906}",player_rating_at_match,1699.360,1699.359,1699.360000,1699.359000,False,
value_mismatch,match_team_players,"{""id"": 42119}",player_rating_at_match,1335.200,1335.225,1335.200000,1335.225000,False,
value_mismatch,match_team_players,"{""id"": 42252}",player_rating_at_match,1315.500,1315.539,1315.500000,1315.539000,False,
value_mismatch,match_team_players,"{""id"": 42981}",player_rating_at_match,1622.400,1622.446,1622.400000,1622.446000,False,
value_mismatch,match_team_players,"{""id"": 42997}",player_rating_at_match,1600.390,1600.393,1600.390000,1600.393000,False,
value_mismatch,match_team_players,"{""id"": 43572}",player_rating_at_match,1755.600,1755.607,1755.600000,1755.607000,False,
value_mismatch,match_team_players,"{""id"": 43866}",player_rating_at_match,1488.000,1487.969,1488.000000,1487.969000,False,
value_mismatch,match_team_players,"{""id"": 44151}",player_rating_at_match,1453.700,1453.734,1453.700000,1453.734000,False,
value_mismatch,match_team_players,"{""id"": 44595}",player_rating_at_match,1476.400,1476.422,1476.400000,1476.422000,False,
value_mismatch,match_team_players,"{""id"": 45241}",player_rating_at_match,1605.060,1605.065,1605.060000,1605.065000,False,
value_mismatch,match_team_players,"{""id"": 45603}",player_rating_at_match,1313.520,1313.517,1313.520000,1313.517000,False,
value_mismatch,match_team_players,"{""id"": 45688}",player_rating_at_match,1277.300,1277.336,1277.300000,1277.336000,False,
value_mismatch,match_team_players,"{""id"": 45738}",player_rating_at_match,1658.600,1658.595,1658.600000,1658.595000,False,
value_mismatch,match_team_players,"{""id"": 45993}",player_rating_at_match,1358.300,1358.333,1358.300000,1358.333000,False,
value_mismatch,match_team_players,"{""id"": 46039}",player_rating_at_match,1266.000,1265.956,1266.000000,1265.956000,False,
value_mismatch,match_team_players,"{""id"": 46263}",player_rating_at_match,1413.400,1413.399,1413.400000,1413.399000,False,
value_mismatch,match_team_players,"{""id"": 46469}",player_rating_at_match,1173.600,1173.607,1173.600000,1173.607000,False,
value_mismatch,match_team_players,"{""id"": 46820}",player_rating_at_match,1512.200,1512.192,1512.200000,1512.192000,False,
value_mismatch,match_team_players,"{""id"": 47171}",player_rating_at_match,1511.900,1511.914,1511.900000,1511.914000,False,
value_mismatch,match_team_players,"{""id"": 49427}",player_rating_at_match,1630.100,1630.140,1630.100000,1630.140000,False,
value_mismatch,match_team_players,"{""id"": 50019}",player_rating_at_match,1348.600,1348.608,1348.600000,1348.608000,False,
value_mismatch,match_team_players,"{""id"": 50091}",player_rating_at_match,1533.900,1533.855,1533.900000,1533.855000,False,
value_mismatch,match_team_players,"{""id"": 50660}",player_rating_at_match,1513.930,1513.927,1513.930000,1513.927000,False,
value_mismatch,match_team_players,"{""id"": 51389}",player_rating_at_match,1405.050,1405.049,1405.050000,1405.049000,False,
value_mismatch,match_team_players,"{""id"": 51642}",player_rating_at_match,1489.100,1489.137,1489.100000,1489.137000,False,
value_mismatch,match_team_players,"{""id"": 51752}",player_rating_at_match,1329.420,1329.418,1329.420000,1329.418000,False,
value_mismatch,match_team_players,"{""id"": 51858}",player_rating_at_match,1184.200,1184.201,1184.200000,1184.201000,False,
value_mismatch,match_team_players,"{""id"": 52486}",player_rating_at_match,1486.100,1486.141,1486.100000,1486.141000,False,
value_mismatch,match_team_players,"{""id"": 52844}",player_rating_at_match,1232.500,1232.499,1232.500000,1232.499000,False,
value_mismatch,match_team_players,"{""id"": 53066}",player_rating_at_match,1525.750,1525.753,1525.750000,1525.753000,False,
value_mismatch,match_team_players,"{""id"": 53069}",player_rating_at_match,1613.290,1613.286,1613.290000,1613.286000,False,
value_mismatch,match_team_players,"{""id"": 53319}",player_rating_at_match,1487.170,1487.168,1487.170000,1487.168000,False,
value_mismatch,match_team_players,"{""id"": 53655}",player_rating_at_match,1370.200,1370.170,1370.200000,1370.170000,False,
value_mismatch,match_team_players,"{""id"": 53958}",player_rating_at_match,1247.820,1247.815,1247.820000,1247.815000,False,
value_mismatch,match_team_players,"{""id"": 54280}",player_rating_at_match,1183.400,1183.389,1183.400000,1183.389000,False,
value_mismatch,match_team_players,"{""id"": 54564}",player_rating_at_match,1186.980,1186.979,1186.980000,1186.979000,False,
value_mismatch,match_team_players,"{""id"": 55172}",player_rating_at_match,1568.120,1568.123,1568.120000,1568.123000,False,
value_mismatch,match_team_players,"{""id"": 55585}",player_rating_at_match,1565.130,1565.131,1565.130000,1565.131000,False,
value_mismatch,match_team_players,"{""id"": 55620}",player_rating_at_match,1364.530,1364.528,1364.530000,1364.528000,False,
value_mismatch,match_team_players,"{""id"": 56092}",player_rating_at_match,1446.380,1446.382,1446.380000,1446.382000,False,
value_mismatch,match_team_players,"{""id"": 56422}",player_rating_at_match,1774.550,1774.552,1774.550000,1774.552000,False,
value_mismatch,match_team_players,"{""id"": 57218}",player_rating_at_match,1394.770,1394.773,1394.770000,1394.773000,False,
value_mismatch,match_team_players,"{""id"": 57339}",player_rating_at_match,1579.700,1579.677,1579.700000,1579.677000,False,
value_mismatch,match_team_players,"{""id"": 57437}",player_rating_at_match,1548.040,1548.036,1548.040000,1548.036000,False,
value_mismatch,match_team_players,"{""id"": 57487}",player_rating_at_match,1503.100,1503.110,1503.100000,1503.110000,False,
value_mismatch,match_team_players,"{""id"": 57722}",player_rating_at_match,1378.280,1378.276,1378.280000,1378.276000,False,
value_mismatch,match_team_players,"{""id"": 57846}",player_rating_at_match,1744.500,1744.452,1744.500000,1744.452000,False,
value_mismatch,match_team_players,"{""id"": 57916}",player_rating_at_match,1546.170,1546.168,1546.170000,1546.168000,False,
value_mismatch,match_team_players,"{""id"": 58005}",player_rating_at_match,1525.300,1525.251,1525.300000,1525.251000,False,
value_mismatch,match_team_players,"{""id"": 58098}",player_rating_at_match,1364.360,1364.356,1364.360000,1364.356000,False,
value_mismatch,match_team_players,"{""id"": 58292}",player_rating_at_match,1555.110,1555.108,1555.110000,1555.108000,False,
value_mismatch,match_team_players,"{""id"": 58596}",player_rating_at_match,1303.850,1303.846,1303.850000,1303.846000,False,
value_mismatch,match_team_players,"{""id"": 58708}",player_rating_at_match,1565.540,1565.545,1565.540000,1565.545000,False,
value_mismatch,match_team_players,"{""id"": 58996}",player_rating_at_match,1440.860,1440.856,1440.860000,1440.856000,False,
value_mismatch,match_team_players,"{""id"": 59180}",player_rating_at_match,1294.730,1294.727,1294.730000,1294.727000,False,
value_mismatch,match_team_players,"{""id"": 59225}",player_rating_at_match,1372.150,1372.148,1372.150000,1372.148000,False,
value_mismatch,match_team_players,"{""id"": 59330}",player_rating_at_match,1789.210,1789.211,1789.210000,1789.211000,False,
value_mismatch,match_team_players,"{""id"": 60139}",player_rating_at_match,1560.800,1560.795,1560.800000,1560.795000,False,
value_mismatch,match_team_players,"{""id"": 61022}",player_rating_at_match,1984.140,1984.135,1984.140000,1984.135000,False,
value_mismatch,match_team_players,"{""id"": 62645}",player_rating_at_match,1441.930,1441.932,1441.930000,1441.932000,False,
value_mismatch,match_team_players,"{""id"": 62727}",player_rating_at_match,1751.840,1751.842,1751.840000,1751.842000,False,
value_mismatch,match_team_players,"{""id"": 63785}",player_rating_at_match,1903.430,1903.428,1903.430000,1903.428000,False,
value_mismatch,match_team_players,"{""id"": 63791}",player_rating_at_match,1623.360,1623.357,1623.360000,1623.357000,False,
value_mismatch,match_team_players,"{""id"": 64548}",player_rating_at_match,1171.300,1171.272,1171.300000,1171.272000,False,
value_mismatch,match_team_players,"{""id"": 65111}",player_rating_at_match,1410.520,1410.516,1410.520000,1410.516000,False,
value_mismatch,match_team_players,"{""id"": 65213}",player_rating_at_match,1217.800,1217.796,1217.800000,1217.796000,False,
value_mismatch,match_team_players,"{""id"": 65331}",player_rating_at_match,1616.810,1616.811,1616.810000,1616.811000,False,
value_mismatch,match_team_players,"{""id"": 65733}",player_rating_at_match,1667.800,1667.793,1667.800000,1667.793000,False,
value_mismatch,match_team_players,"{""id"": 65829}",player_rating_at_match,1509.790,1509.792,1509.790000,1509.792000,False,
value_mismatch,match_team_players,"{""id"": 66092}",player_rating_at_match,1343.330,1343.333,1343.330000,1343.333000,False,
value_mismatch,match_team_players,"{""id"": 67298}",player_rating_at_match,1629.740,1629.738,1629.740000,1629.738000,False,
value_mismatch,match_team_players,"{""id"": 67322}",player_rating_at_match,1708.440,1708.439,1708.440000,1708.439000,False,
value_mismatch,match_team_players,"{""id"": 67389}",player_rating_at_match,1652.040,1652.042,1652.040000,1652.042000,False,
value_mismatch,match_team_players,"{""id"": 67408}",player_rating_at_match,1414.900,1414.928,1414.900000,1414.928000,False,
value_mismatch,match_team_players,"{""id"": 67497}",player_rating_at_match,1439.310,1439.312,1439.310000,1439.312000,False,
value_mismatch,match_team_players,"{""id"": 67714}",player_rating_at_match,1457.300,1457.319,1457.300000,1457.319000,False,
value_mismatch,match_team_players,"{""id"": 67988}",player_rating_at_match,1483.380,1483.377,1483.380000,1483.377000,False,
value_mismatch,match_team_players,"{""id"": 68291}",player_rating_at_match,1572.900,1572.910,1572.900000,1572.910000,False,
value_mismatch,match_team_players,"{""id"": 68787}",player_rating_at_match,1311.180,1311.177,1311.180000,1311.177000,False,
value_mismatch,match_team_players,"{""id"": 69055}",player_rating_at_match,1420.400,1420.430,1420.400000,1420.430000,False,
value_mismatch,match_team_players,"{""id"": 69066}",player_rating_at_match,1695.450,1695.448,1695.450000,1695.448000,False,
value_mismatch,match_team_players,"{""id"": 69201}",player_rating_at_match,1587.700,1587.706,1587.700000,1587.706000,False,
value_mismatch,match_team_players,"{""id"": 69315}",player_rating_at_match,1342.200,1342.197,1342.200000,1342.197000,False,
value_mismatch,match_team_players,"{""id"": 69368}",player_rating_at_match,1666.770,1666.772,1666.770000,1666.772000,False,
value_mismatch,match_team_players,"{""id"": 69684}",player_rating_at_match,1503.250,1503.249,1503.250000,1503.249000,False,
value_mismatch,match_team_players,"{""id"": 70171}",player_rating_at_match,1253.540,1253.541,1253.540000,1253.541000,False,
value_mismatch,match_team_players,"{""id"": 70288}",player_rating_at_match,1583.080,1583.078,1583.080000,1583.078000,False,
value_mismatch,match_team_players,"{""id"": 70743}",player_rating_at_match,1467.930,1467.933,1467.930000,1467.933000,False,
value_mismatch,match_team_players,"{""id"": 71023}",player_rating_at_match,1405.240,1405.242,1405.240000,1405.242000,False,
value_mismatch,match_team_players,"{""id"": 71466}",player_rating_at_match,1513.310,1513.307,1513.310000,1513.307000,False,
value_mismatch,match_team_players,"{""id"": 71711}",player_rating_at_match,1716.600,1716.598,1716.600000,1716.598000,False,
value_mismatch,match_team_players,"{""id"": 71911}",player_rating_at_match,1346.570,1346.568,1346.570000,1346.568000,False,
value_mismatch,match_team_players,"{""id"": 72601}",player_rating_at_match,1291.010,1291.006,1291.010000,1291.006000,False,
value_mismatch,match_team_players,"{""id"": 72652}",player_rating_at_match,1602.390,1602.389,1602.390000,1602.389000,False,
value_mismatch,match_team_players,"{""id"": 72824}",player_rating_at_match,1380.920,1380.917,1380.920000,1380.917000,False,
value_mismatch,match_team_players,"{""id"": 73076}",player_rating_at_match,1816.440,1816.439,1816.440000,1816.439000,False,
value_mismatch,match_team_players,"{""id"": 73256}",player_rating_at_match,1266.770,1266.768,1266.770000,1266.768000,False,
